source_id,designation,ra,dec,l,b,ecl_lon,ecl_lat,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ruwe,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_transits,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_sigma5d_max,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,bp_g,bp_rp,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_quasar,classprob_dsc_combmod_star,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,dec_pseudocolour_corr,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,duplicated_source,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,g_rp,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,has_rvs,has_xp_continuous,has_xp_sampled,in_andromeda_survey,in_galaxy_candidates,in_qso_candidates,ipd_frac_multi_peak,ipd_frac_odd_win,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,libname_gspphot,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,matched_transits,matched_transits_removed,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,new_matched_transits,non_single_star,nu_eff_used_in_astrometry,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,parallax_pseudocolour_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_blended_transits,phot_bp_n_contaminated_transits,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_obs,phot_variable_flag,pm,pmdec_pseudocolour_corr,pmra_pmdec_corr,pmra_pseudocolour_corr,pseudocolour,pseudocolour_error,ra_dec_corr,radial_velocity,radial_velocity_error,random_index,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ra_pseudocolour_corr,ref_epoch,rv_amplitude_robust,rv_atm_param_origin,rv_chisq_pvalue,rv_expected_sig_to_noise,rv_method_used,rv_nb_deblended_transits,rv_nb_transits,rv_renormalised_gof,rvs_spec_sig_to_noise,rv_template_fe_h,rv_template_logg,rv_template_teff,rv_time_duration,rv_visibility_periods_used,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,solution_id,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,vbroad,vbroad_error,vbroad_nb_transits,visibility_periods_used,_RAJ2000,_DEJ2000,ALS,Name,RAJ,mag,n_mag,RAJ2000,DEJ2000,GLON,GLAT,Simbad,main_id,ra,dec,coo_err_maj,coo_err_min,coo_err_angle,nbref,ra_sexa,dec_sexa,coo_qual,coo_bibcode,main_type,other_types,radvel,radvel_err,redshift,redshift_err,sp_type,morph_type,plx,plx_err,pmra,pmdec,pm_err_maj,pm_err_min,pm_err_pa,size_maj,size_min,size_angle,B,V,R_x,J,H,K,u,g,r_xa,i,z,angDist,gal_x,gal_y,gal_z,abs_g,vtan
3429560149257000832,Gaia DR3 3429560149257000832,90.38326732289784,25.52630463399884,184.73288329967434,1.3176225043996006,90.34609875237612,2.0874842747742193,0.34754511399993304,-0.24117602411313718,-1.6191021818629365,10.122605,10.285723,9.81194,0.03224202,0.026316995,0.03856863,0.040094048,0.028965127,1.6696455,1.4472,1.4397,1.4552,1742.2042,0.2437426,66.58586,12.406623,24,1,210,211,211,31,1,0.055991918,1.4993,1.4918,1.5073,0.16311741,0.47378254,2.855949E-9,0.0065686316,5.6043347E-5,-0.42205718,-0.40249318,-0.0019319063,,1557.7772,1511.2565,1605.5079,0,0.7887,0.7844,0.7933,0.31066513,,,,1,0,1,1,0,1,1,0,0,0,0,0,0.35210487,0.2216798,OB,4.142,4.1209,4.1565,26,0,0.2721,0.2241,0.2927,9,0,1.6519599,9.011083,0.32099363,0.14637874,,1049851.5010476802,29102.686,36.074043,0,0,24,1.1844294,1682304.1303125683,17993.344,93.49592,209,0,942718.975242972,37543.562,25.110003,0,0,24,VARIABLE,1.636966,,-0.12712772,,,,-0.1938026,,,291305131,0.22484197,0.11070984,0.041723844,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,24260.307,23924.576,24588.596,,,,17,90.383333,25.526111,8656,LS   V +25  14,"(6.0, 1.0, 32.0)",10.4,V,06 01 32.0,+25 31 34,184.73,1.32,Simbad,BD+25  1077,90.3832685107,25.52631183,0.0,0.0,90.0,8,06 01 31.98444,+25 31 34.7226,A,2020yCat.1350....0G,Em*,*|Em*|IR,,,,,OBe,,0.3475,0.0386,-0.241,-1.619,0.04,0.029,90,,,,10.54,10.44,,9.105,8.886,8.685,,,,,,0.75273,-2.866754967710529,-0.2373466541908833,0.06616356589957062,-2.172338739642182,22.37288956051187
3377045755926387072,Gaia DR3 3377045755926387072,94.632382977446,22.679181330666175,189.10059285096816,3.3426223837562676,94.27383117975295,-0.691400980757304,0.8831613538656969,-0.4113006160738164,-1.5993312568283828,8.630964,8.964857,7.984983,0.37281343,0.34446773,0.4313699,0.41197696,0.32904053,20.933954,2.4841,2.4697,2.5123,201726.88,3.2419653,9560.847,206.14087,25,2,222,224,224,31,0,0.5814831,2.7091,2.6951,2.7351,0.33389282,0.97987413,1.6155646E-9,3.3810967E-9,0.99999404,-0.46003786,-0.48506686,0.058080427,,738.183,574.3453,879.0472,0,1.3644,1.3561,1.3802,0.6459813,,,,0,0,1,1,0,1,1,0,0,0,37,0,0.08844491,161.28078,OB,3.7256,3.6045,3.9584,28,1,-0.8628,-0.9568,-0.743,13,0,1.5342073,2.047341,0.3059003,0.064090334,,3543839.1103247553,3496.7576,1013.46436,0,0,25,1.2963674,6646012.353914113,24180.719,274.8476,239,0,5071834.91098405,3162.7673,1603.6067,0,0,26,NOT_AVAILABLE,1.6513717,,-0.030013422,,,,-0.22042036,,,1168801924,0.2143207,0.16999681,-0.18733467,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,23756.893,23095.75,25194.523,,,,14,94.6325,22.679444,8857,LS   V +22  45,"(6.0, 18.0, 31.8)",8.9,V,06 18 31.8,+22 40 46,189.1,3.34,Simbad,HD 254755,94.6323849586,22.6791884388,0.0,0.0,90.0,50,06 18 31.77239,+22 40 45.0784,A,2020yCat.1350....0G,**,*|**|IR|X,9.0,4.6,3.0E-5,1.53E-5,O9Vp,,0.8832,0.4314,-0.411,-1.599,0.412,0.329,90,0.0033,0.0,51,9.33,8.91,,7.212,6.959,6.895,,,,,,0.996222,-1.116140668725865,-0.1787886151726546,0.06602041418099608,-1.6388354379784342,8.881746946430143
273638864718429440,Gaia DR3 273638864718429440,69.43430552891324,53.46265650828729,152.8171671757411,4.272581796889632,75.87416594395368,31.027236333313187,1.2390713024884399,0.9131380435692069,-3.4101377159389186,8.6084795,8.912766,8.114414,0.022242708,0.015749894,0.028287826,0.028390123,0.021993535,1.7514791,2.1314,2.1295,2.1331,2664.7224,0.20485465,54.698288,19.219341,46,1,404,405,405,31,1,0.03995891,2.2904,2.2885,2.292,0.30428696,0.79835224,5.127574E-13,1.7388246E-9,0.9999508,-0.028777692,0.01434206,0.28647396,,783.5416,770.1574,798.8642,0,1.1662,1.1651,1.1672,0.49406528,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.014338061,153.85281,OB,3.7853,3.7717,3.7976,48,1,0.2014,0.1961,0.2084,15,0,1.5687574,43.80228,-0.017331984,0.095172,,3718009.0259015393,1611.8468,2306.6765,0,0,46,1.2114636,6785078.259043261,1572.9398,4313.6284,417,0,4501866.0181505745,1010.807,4453.7344,0,0,48,NOT_AVAILABLE,3.5302777,,-0.11557378,,,,-0.0057476363,,,1002980418,0.25560454,0.2961062,-0.008085386,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,21934.387,21860.672,22001.633,,,,21,69.434167,53.462778,8006,LS   V +53  26,"(4.0, 37.0, 44.2)",8.8,V,04 37 44.2,+53 27 46,152.82,4.27,Simbad,HD 232980,69.4342987121,53.4626716645,0.0,0.0,90.0,11,04 37 44.23169,+53 27 45.6180,A,2020yCat.1350....0G,Star,*|IR,8.655,0.402,2.89E-5,1.3E-6,B0V,,1.2391,0.0283,0.913,-3.41,0.028,0.022,90,,,,9.28,8.79,,7.629,7.531,7.494,,,,,,0.475637,-0.715924201447602,0.3676639390786208,0.06012690892848399,-0.926039007099078,13.533377118198539
184268738545267456,Gaia DR3 184268738545267456,82.56481561289374,37.10146890355724,171.38113735266168,1.6538019588547077,83.89876981643414,13.819527706297151,0.4841981395256777,-0.6570255808610558,-2.9866493155134846,9.054867,9.176901,8.784216,0.16142593,0.14022617,0.20025183,0.21055886,0.17088334,11.463832,1.1792,1.1765,1.1819,104329.44,1.5788652,3260.8206,145.26035,32,1,286,287,287,31,0,0.29277396,1.2359,1.2331,1.2385,0.12203407,0.39268494,5.137971E-13,1.1592521E-9,0.99995184,-0.45277315,-0.35050544,0.032399356,,1442.5934,1408.1309,1469.2758,0,0.6387,0.6372,0.6403,0.27065086,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.027726468,179.25522,OB,3.415,3.4023,3.4322,33,1,0.1907,0.1627,0.205,12,0,1.6645404,2.417946,0.25157538,0.0937293,,2915120.8262730306,1517.4749,1921.034,0,0,29,1.1882191,4497798.0295485845,1375.1808,3270.6958,273,0,2429248.314205785,969.80206,2504.8909,0,0,30,NOT_AVAILABLE,3.0580642,,0.014778394,,,,0.02735132,,,567282473,0.10394143,0.097939976,-0.14841923,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,15708.84,15636.463,15782.417,,,,17,82.565,37.101667,8409,LS   V +37  12,"(5.0, 30.0, 15.6)",9.1,V,05 30 15.6,+37 06 06,171.38,1.65,Simbad,HD  35982,82.5648192742,37.1014821776,0.0,0.0,90.0,7,05 30 15.55663,+37 06 05.3358,A,2020yCat.1350....0G,Star,*|IR,,,,,B8,,0.4842,0.2003,-0.657,-2.987,0.211,0.171,90,,,,9.35,9.14,,8.515,8.489,8.495,,,,,,0.843783,-2.04109676759671,0.3093742274022987,0.05960428001548146,-2.5200176273108923,29.999712659624542
3453596469871006720,Gaia DR3 3453596469871006720,91.85765699822015,36.27464266141449,175.91440777218597,7.634772856087317,91.53599405004913,12.845266113795757,2.2370907317035886,-2.913928388602282,-0.19584861868383757,7.0332723,7.0136876,6.996723,0.10542375,0.081186615,0.11154351,0.13392837,0.08543381,2.5196128,0.2597,0.2511,0.2677,12696.536,0.6588573,429.48035,29.548857,31,0,272,272,272,31,0,0.19669361,0.2674,0.2587,0.2755,-0.019584656,0.016964436,5.2631424E-13,1.05369286E-13,0.99967134,-0.054540798,-0.68104017,-0.018474957,,432.0211,332.1264,512.9682,0,0.139,0.1343,0.1434,0.03654909,6.9528894,0.006123605,18,0,0,1,1,1,1,1,0,0,0,15,0,0.015608647,8.03825,A,3.5215,3.4249,3.6815,34,2,-0.0067,-0.3566,0.218,25,0,1.7559361,20.055767,0.19904,0.29554874,,2.137675630608819E7,35515.316,601.90247,22,2,24,1.1737632,2.8949290132721778E7,9009.407,3213.2292,263,0,1.2602854090007596E7,11588.558,1087.5256,19,1,20,NOT_AVAILABLE,2.9205027,,-0.29252303,,,,-0.18912062,-15.701964,1.2766076,1421831955,-0.35000524,-0.057506643,-0.3915474,,2016.0,18.067722,555,5.557419E-8,356.1064,1,0,18,,413.0296,0.25,4.5,14500.0,936.2621,11,,,,,,,,,1636148068921376768,11376.879,11256.578,11487.322,40.48322,6.1549387,18,13,91.8575,36.274444,19971,HD 41523,"(6.0, 7.0, 25.8)",7.0,V,06 07 25.8,+36 16 28,175.91,7.63,Simbad,HD  41523,91.8576638227,36.2746429632,0.008,0.004,90.0,10,06 07 25.83932,+36 16 28.7147,A,2007A&A...474..653V,**,*|**|IR|UV,,,,,B9II,,3.32,0.9,-3.18,0.17,0.95,0.51,0,,,,7.02,7.04,,6.822,6.842,6.849,,,,,,0.85971,-0.4419205424578133,0.03156556269648994,0.05938871120138039,-1.2183102178178515,6.201084046807832
3423579012158717184,Gaia DR3 3423579012158717184,92.14629883570692,22.617220011165678,188.05829476602892,1.2972917385302196,91.98137943416165,-0.8072999164913621,0.3955759419035384,2.1768570186608174,0.1936305429061079,8.749105,9.392485,7.856208,0.037796754,0.031715326,0.04236995,0.05389921,0.038458154,2.0596142,0.8899,0.8189,0.9844,1750.7332,0.2812186,56.072956,19.144882,25,1,217,218,218,31,0,0.0752183,1.1692,1.0789,1.2865,0.6433792,1.5362768,5.220978E-13,1.0452513E-13,0.9997522,-0.3460318,-0.45749193,-0.17074068,,1913.2245,1776.9736,2054.5522,0,0.473,0.4362,0.5233,0.8928976,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.07999629,153.9671,MARCS,1.487,1.4004,1.5769,25,1,-0.392,-0.625,-0.2395,9,0,1.4375898,9.336238,0.30469087,-0.07444322,,2390138.245861439,193184.7,12.372295,0,0,24,1.358987,5960801.136936297,134518.83,44.31202,215,0,5710512.792784004,346751.53,16.468601,0,0,24,NOT_AVAILABLE,2.1854517,,0.03257691,,,,0.24170145,,,1750710392,-0.033565704,-0.23320839,-0.15336055,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,4859.5645,4771.733,4988.1294,,,,15,92.14625,22.616944,8737,LS   V +22  20,"(6.0, 8.0, 35.1)",9.0,V,06 08 35.1,+22 37 01,188.06,1.3,Simbad,V* SS Gem,92.1462883548,22.6172191506,0.0,0.0,90.0,67,06 08 35.10921,+22 37 01.9889,A,2020yCat.1350....0G,PulsV*RVTau,*|IR|RV*|V*|pA*,-5.0,2.0,-1.67E-5,6.7E-6,G2/5I,,0.3956,0.0424,2.177,0.194,0.054,0.038,90,,,,9.71,8.67,,6.74,6.323,6.133,,,,,,0.998709,-2.5023568503325118,-0.35427996725314925,0.057233201607810036,-3.2647451922502917,26.24248518118766
3375419372069615872,Gaia DR3 3375419372069615872,92.82535502251017,21.563782688509267,189.2849268876732,1.3395414719564465,92.62884671512425,-1.8497191198011906,0.5730312001920492,0.1638964131188867,-0.7628253786168923,7.3171167,7.4805174,6.993502,0.039804377,0.034895938,0.048490416,0.04913202,0.037070345,1.744773,1.5244,1.5185,1.5297,2079.3696,0.3337429,78.935585,14.391434,26,0,232,232,232,31,0,0.069198824,1.5975,1.5921,1.6026,0.16340065,0.48701525,5.150305E-13,1.0311025E-13,0.99999785,-0.45691982,-0.31805605,-0.02701315,,1052.3069,1032.14,1068.1023,0,0.8311,0.8276,0.834,0.3236146,6.847004,0.0056483448,15,0,0,1,1,0,1,1,0,0,0,0,0,0.09010746,6.743098,OB,3.3053,3.2963,3.315,26,4,0.1804,0.139,0.221,9,0,1.6452125,11.817411,0.30626485,0.1701583,,1.3906245979461784E7,15687.606,886.44794,0,0,24,1.1909895,2.228948838328889E7,8897.306,2505.1953,231,0,1.2640301087316616E7,19545.19,646.72186,0,0,23,NOT_AVAILABLE,0.7802337,,-0.16279039,,,,-0.2543866,17.938438,10.106829,1214387422,0.16914517,0.097418085,0.08269959,,2016.0,97.79546,555,0.0,325.45834,1,0,14,36.80143,,-5.0,3.0,6500.0,952.47314,13,,,,,,,,,1636148068921376768,20651.922,20190.549,20745.555,133.07007,11.204057,13,17,92.825417,21.563611,8769,LS   V +21  29,"(6.0, 11.0, 18.1)",7.4,V,06 11 18.1,+21 33 49,189.28,1.34,Simbad,HD  42379,92.8253542393,21.5637860788,0.0,0.0,90.0,61,06 11 18.08502,+21 33 49.6299,A,2020yCat.1350....0G,Em*,*|Em*|IR|UV|V*,7.0,7.3,2.33E-5,2.44E-5,B1II,,0.573,0.0485,0.164,-0.763,0.049,0.037,90,,,,7.68,7.43,,6.685,6.704,6.599,,,,,,0.664387,-1.7217709795265583,-0.28148572862908433,0.04079582290009176,-3.891991918047328,6.467553572069202
183016394803089280,Gaia DR3 183016394803089280,83.04708074892821,34.94013861975223,173.4028628490789,0.7947237338709879,84.18494571313533,11.641102192685322,0.3434655701320468,0.5252332055865551,-2.1026362181004425,8.817169,8.844959,8.7029705,0.037729416,0.029452357,0.04368636,0.044156518,0.033814438,1.4093072,0.9158,0.9125,0.9199,1845.8978,0.27967313,75.31227,7.970472,25,2,217,219,219,31,0,0.061521616,0.9332,0.93,0.9372,0.02779007,0.14198875,2.5445799E-9,5.0943055E-10,4.9933235E-5,-0.31303796,-0.5029096,0.091908514,,2475.867,2059.2114,2607.1545,1,0.4973,0.4955,0.4995,0.114198685,8.617478,0.07821561,3,0,0,1,1,0,1,1,0,0,0,1,0,0.097792864,177.41098,OB,3.4074,3.3737,3.5314,26,1,0.0063,0.0014,0.0273,12,0,1.726595,7.8620777,0.27848148,0.06959583,,3957612.4003801793,3114.7285,1270.6123,0,0,23,1.1745112,5598596.734919831,2652.4666,2110.7134,208,0,2618002.117434873,1509.8129,1733.9911,0,0,22,NOT_AVAILABLE,2.1672447,,-0.06852151,,,,-0.054512672,-14.375461,11.610552,1155232451,0.113941886,0.118182674,-0.059877314,,2016.0,51.93056,555,0.476265,78.76161,1,1,6,1.4289355,,-2.5,5.0,8000.0,874.05133,6,,,,,,,,,1636148068921376768,21243.9,21122.678,21384.828,,,,15,83.047083,34.940278,8420,LS   V +34  49,"(5.0, 32.0, 11.3)",8.8,V,05 32 11.3,+34 56 25,173.4,0.79,Simbad,HD  36280,83.0470779013,34.9401479648,0.0,0.0,90.0,30,05 32 11.29870,+34 56 24.5327,A,2020yCat.1350....0G,Star,*|IR|UV,45.728,0.476,1.525E-4,1.6E-6,B0.5IVn,,0.3435,0.0437,0.525,-2.103,0.044,0.034,90,,,,8.92,8.86,,8.623,8.639,8.652,,,,,,0.468368,-2.891943286826178,0.3344628218647583,0.040382798878411785,-3.5034147666125257,29.972180884753005
205807067523449984,Gaia DR3 205807067523449984,76.18398068400494,44.95860007272353,162.18849727189576,2.261972914433133,79.49732893704976,22.02175665445635,1.0124008884050881,-0.4833179254222443,-3.522331796098026,9.508033,9.22461,8.690379,0.031907115,0.023874756,0.040104672,0.048802964,0.04053205,1.8320061,,,,2814.148,0.26923966,76.91865,20.037424,42,16,365,381,381,31,0,0.07254799,,,,-0.28342247,0.5342312,0.013754462,0.85970163,8.516355E-4,-0.21738584,-0.6471026,-0.29246405,,,,,0,,,,0.81765366,,,,0,0,0,1,0,1,1,0,0,1,88,0,0.07439118,151.19186,,,,,50,5,,,,22,0,1.6244276,25.243963,0.3559072,-0.04842341,,2789797.0569663257,3762.0806,741.55695,42,0,42,1.8354081,2963013.006379574,2571.7498,1152.1389,395,0,2648541.061711925,5347.3335,495.30127,46,0,46,NOT_AVAILABLE,3.5553365,,0.27378494,,,,0.19376105,,,1808834565,-0.008475944,-0.23240373,0.022003252,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,,,,,,,17,76.184167,44.958611,8156,LS   V +44  28,"(5.0, 4.0, 44.2)",9.2,V,05 04 44.2,+44 57 31,162.19,2.26,Simbad,HD  32358A,76.1839837197,44.9586157275,0.0,0.0,90.0,0,05 04 44.15609,+44 57 31.0166,A,2020yCat.1350....0G,Star,*,,,,,,,1.0124,0.0401,-0.483,-3.522,0.049,0.041,90,,,,9.95,9.81,,,,,,,,,,0.467203,-0.9396733758875009,0.3019042246236819,0.038985169831933564,-0.4652046132839587,16.680989172800118
201081886243514240,Gaia DR3 201081886243514240,77.48685069715714,41.24402639032649,165.73219545494825,0.7944376085781361,80.12363681987038,18.232799298671587,0.3701466429870286,-0.08270037034929162,-1.460349865630409,10.676651,10.723808,10.441064,0.034192894,0.019434866,0.03929749,0.045773167,0.032750282,2.1938226,,,,9163.951,0.33263582,200.0734,36.23212,71,7,620,627,627,31,1,0.0647264,,,,0.047157288,0.2827444,5.150305E-13,1.0311025E-13,0.99999785,-0.15488636,-0.58147466,0.1999364,,,,,1,,,,0.23558712,,,,0,0,0,1,0,1,1,0,0,0,68,0,0.0050085825,59.34379,,,,,74,1,,,,43,0,1.6937681,9.419091,0.35522547,0.06740965,,701283.7234848912,267.3515,2623.0776,36,0,64,1.2173295,1009918.7577964676,342.57126,2948.0544,616,0,528120.1770805856,156.3926,3376.8875,67,0,67,NOT_AVAILABLE,1.4626896,,-0.1739207,,,,-0.15778016,,,441355524,0.20081006,0.24549852,-0.10100268,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,,,,,,,20,77.487083,41.244167,8201,LS   V +41  30,"(5.0, 9.0, 56.9)",10.9,P,05 09 56.9,+41 14 39,165.73,0.79,Simbad,HD 277661,77.486851186,41.2440328808,0.0,0.0,90.0,7,05 09 56.84428,+41 14 38.5184,A,2020yCat.1350....0G,Star,*|IR,,,,,B5,,0.3701,0.0393,-0.083,-1.46,0.046,0.033,90,,,,10.95,10.74,,10.252,10.227,10.213,,,,,,0.79175,-2.6180467375891805,0.6657652630890268,0.037458418048005204,-1.481479924324276,18.770333090385776
276131865595745920,Gaia DR3 276131865595745920,60.56560747144974,53.75327248744678,148.87003644338586,0.7810622500593773,69.88251668422652,32.350498044920215,0.5340372292104459,1.2351656202527237,-0.2004267541513422,8.784463,9.001798,8.360406,0.04267614,0.029813828,0.06110885,0.06922827,0.051649347,2.8149815,1.7122,1.6924,1.7191,12748.188,0.47570425,298.06537,55.105522,79,9,688,697,697,31,1,0.097302556,1.8235,1.8039,1.8304,0.21733475,0.64139175,5.204831E-13,3.4773409E-9,0.9998911,0.11816447,0.18871649,0.32396755,,2727.638,2657.449,2865.3623,1,0.9356,0.9245,0.9394,0.424057,,,,0,0,1,1,0,1,1,0,0,0,20,0,0.13799651,178.68582,A,2.9551,2.899,2.9813,84,3,-0.6227,-0.6273,-0.614,15,0,1.606188,8.739114,-0.017459039,0.14889234,,3425294.7868669005,2895.0823,1183.1425,0,0,78,1.215721,5769811.584964809,2483.55,2323.2114,695,0,3589186.1390913483,2476.6335,1449.2197,0,0,79,NOT_AVAILABLE,1.2513213,,0.09551638,,,,0.38957974,,,347822544,-0.19803487,0.43387097,-0.21016647,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,18593.719,18093.777,18763.857,,,,21,60.565417,53.753056,7855,LS   V +53  16,"(4.0, 2.0, 15.7)",8.8,V,04 02 15.7,+53 45 11,148.87,0.78,Simbad,HD 232874,60.5655981869,53.7532733782,0.0,0.0,90.0,33,04 02 15.74356,+53 45 11.7842,A,2020yCat.1350....0G,PulsV*bCep,*|IR,-11.0,7.4,-3.67E-5,2.47E-5,B0.5V,,0.534,0.0611,1.235,-0.2,0.069,0.052,90,,,,9.26,8.92,,7.966,7.915,7.812,,,,,,0.872434,-1.6027296552535195,0.9679718754066171,0.02552572173970913,-2.57767940146843,11.1298911850644
201435757191959552,Gaia DR3 201435757191959552,78.01476731479957,42.39930621594317,165.03354674205593,1.795227800066561,80.64632774649829,19.34840705205154,1.310060109260816,-0.3760147643739138,-3.806979842916972,8.1413145,8.149246,8.051832,0.14577305,0.0826559,0.17157467,0.18842566,0.1486819,4.2689543,0.7549,0.7528,0.7569,58477.297,1.31581,1531.8722,78.641266,60,2,522,524,524,95,0,0.26500833,0.769,0.7669,0.7709,0.007931709,0.09741402,5.222516E-13,3.4772174E-9,0.99985546,-0.15794419,-0.58579856,0.0020532894,-0.03287562,1839.644,1824.346,1854.7426,1,0.4089,0.4077,0.41,0.08948231,,,,1,0,1,1,0,1,1,0,0,0,0,0,0.061454754,86.21741,OB,3.3025,3.2944,3.3113,66,0,0.0044,9.0E-4,0.0137,66,0,,7.6355104,0.35592714,0.17273222,-0.11178863,7511355.737081378,4276.548,1756.4064,44,0,57,1.1770346,1.0433280707732955E7,6091.857,1712.6602,526,0,4768976.530521256,2126.8242,2242.2993,53,0,53,VARIABLE,3.8255043,-0.25232947,0.111355186,-0.027330972,1.6417018,0.028622953,-0.13919228,,,1021572765,0.2607703,0.21100113,-0.08550862,-0.06745005,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,18836.393,18761.611,18908.17,,,,20,78.014583,42.399444,8225,LS   V +42  25,"(5.0, 12.0, 3.5)",8.2,V,05 12 03.5,+42 23 58,165.03,1.8,Simbad,HD  33411,78.0147695779,42.3993231359,0.0,0.0,90.0,23,05 12 03.54470,+42 23 57.5633,A,2020yCat.1350....0G,**,*|**|IR|UV,-8.5,6.6,-2.84E-5,2.2E-5,B8,,1.3101,0.1716,-0.376,-3.807,0.188,0.149,90,0.0017,0.0,31,8.21,8.2,,8.023,8.019,8.048,,,,,,0.659809,-0.7370677238911301,0.19703423573918255,0.02391303211608306,-1.2722293796126074,13.87046694323116
189624390965917184,Gaia DR3 189624390965917184,84.90331540464629,37.98888544515706,171.63529224102703,3.6935333915745945,85.85053813140925,14.62298831343142,3.049254226827339,-3.067983359475129,-0.6421286393593089,6.935053,6.93594,6.884707,0.08523234,0.06522998,0.09215766,0.09536251,0.06949168,2.3648334,0.3664,0.3636,0.37,9266.585,0.6736694,408.38846,25.39358,28,0,243,243,243,31,0,0.13824803,0.3775,0.3747,0.3812,8.869171E-4,0.051232815,5.3453867E-13,1.07015816E-13,0.9995096,-0.38464049,-0.44997823,0.29750043,,450.212,438.072,460.626,1,0.1963,0.1949,0.1983,0.050345898,6.845902,0.0049722935,12,1,0,1,1,1,1,1,0,0,0,0,0,0.09399629,177.28687,A,3.5097,3.495,3.5287,31,5,0.4665,0.372,0.6457,12,0,1.7430571,33.087364,0.3124295,0.041297283,,2.296364983532181E7,18024.76,1274.0059,0,0,29,1.1655381,3.169025121137951E7,14250.217,2223.8435,258,0,1.3972543555512499E7,8032.8804,1739.4188,0,0,27,VARIABLE,3.1344619,,-0.18175018,,,,-0.27514336,-4.4162493,1.7881892,1358941124,0.25313926,0.37921357,-0.06705476,,2016.0,15.301884,555,1.9317427E-7,300.88794,1,0,12,5.1523304,349.34946,-0.5,4.5,10000.0,782.9733,10,,,,,,,,,1636148068921376768,11672.04,11578.43,11727.611,114.53102,12.727308,11,17,84.903333,37.988611,19911,HD 37339,"(5.0, 39.0, 36.8)",7.0,V,05 39 36.8,+37 59 19,171.64,3.69,Simbad,HD  37339,84.9033327057,37.9888882991,0.0,0.0,90.0,23,05 39 36.79985,+37 59 19.9979,A,2020yCat.1350....0G,Star,*|IR|UV,-9.629,0.229,-3.21E-5,8.0E-7,B9,,3.0493,0.0922,-3.068,-0.642,0.095,0.069,90,,,,6.96,6.95,,6.846,6.876,6.876,,,,,,0.998277,-0.3237864229196151,0.04760884733321995,0.021126372120042577,-0.643978955787567,4.882732898335545
