_RAJ2000,_DEJ2000,ALS,Name,RAJ,mag,n_mag,RAJ2000,DEJ2000,GLON,GLAT,Simbad,main_id,ra,dec,coo_err_maj,coo_err_min,coo_err_angle,nbref,ra_sexa,dec_sexa,coo_qual,coo_bibcode,main_type,other_types,radvel,radvel_err,redshift,redshift_err,sp_type,morph_type,plx,plx_err,pmra,pmdec,pm_err_maj,pm_err_min,pm_err_pa,size_maj,size_min,size_angle,B,V,R_x,J,H,K,u,g,r_xa,i,z,angDist
80.690833,40.957778,8292,LS   V +40  41,"(5.0, 22.0, 45.8)",8.3,V,05 22 45.8,+40 57 28,167.37,2.6,Simbad,HD 278056,80.6908191922,40.9578554792,0.0,0.0,90.0,11,05 22 45.79661,+40 57 28.2797,A,2020yCat.1350....0G,Star,*|IR|UV,,,,,B9,,0.8895,0.0384,-0.429,-2.061,0.04,0.034,90,,,,8.38,8.34,,8.146,8.179,8.164,,,,,,0.28144
80.69375,33.419444,8299,LS   V +33  19,"(5.0, 22.0, 46.5)",9.5,V,05 22 46.5,+33 25 10,173.58,-1.67,Simbad,HD 242935B,80.6938589458,33.419556875,0.023,0.021,90.0,1,05 22 46.52615,+33 25 10.4047,B,2002A&A...384..180F,YSO,*|**|X|Y*O,,,,,,,,,-0.6,-5.7,2.1,1.9,90,,,,10.85,10.54,,,,,,,,,,0.521808
81.035417,48.305556,8315,LS   V +48  29,"(5.0, 24.0, 8.5)",9.2,P,05 24 08.5,+48 18 20,161.39,6.92,Simbad,BD+48  1263,81.035235253,48.3057115252,0.0,0.0,90.0,11,05 24 08.45646,+48 18 20.5615,A,2020yCat.1350....0G,Star,*|IR,,,,,B5,,0.6868,0.0213,-0.109,-1.8,0.026,0.022,90,,,,9.37,9.26,,8.891,8.836,8.805,,,,,,0.709141
81.31875,35.080833,8329,LS   V +35  14,"(5.0, 25.0, 16.5)",10.9,P,05 25 16.5,+35 04 51,172.5,-0.31,Simbad,HD 281050,81.3185041797,35.0806544812,0.0,0.0,90.0,7,05 25 16.44100,+35 04 50.3561,A,2020yCat.1350....0G,Star,*|IR,,,,,B5,,0.45,0.0162,-0.37,-2.121,0.018,0.014,90,,,,10.71,10.23,,9.42,9.355,9.269,,,,,,0.968236
81.396667,42.391667,8330,LS   V +42  30,"(5.0, 25.0, 35.2)",9.8,V,05 25 35.2,+42 23 30,166.47,3.84,Simbad,HD 278126,81.3966891854,42.3916485056,0.0,0.0,90.0,10,05 25 35.20540,+42 23 29.9346,A,2020yCat.1350....0G,Star,*|IR|UV,,,,,B8,,0.8546,0.0399,-0.458,-1.974,0.046,0.034,90,,,,9.846,9.831,,9.803,9.84,9.807,,,,,,0.088951
81.816667,34.428611,8350,LS   V +34  11,"(5.0, 27.0, 16.0)",9.7,V,05 27 16.0,+34 25 43,173.27,-0.33,Simbad,HD 281150,81.8163943608,34.4287496168,0.0,0.0,90.0,16,05 27 15.93465,+34 25 43.4986,A,2020yCat.1350....0G,Star,*|**|IR|UV,,,,,B2,,0.5173,0.0218,-0.02,-2.289,0.023,0.016,90,,,,9.73,9.61,,9.327,9.314,9.271,,,,,,0.951014
81.8175,42.296389,8346,LS   V +42  32,"(5.0, 27.0, 16.2)",9.5,V,05 27 16.2,+42 17 47,166.73,4.04,Simbad,HD 278199,81.8173229353,42.2964024671,0.0,0.0,90.0,21,05 27 16.15750,+42 17 47.0489,A,2020yCat.1350....0G,Star,*|IR,,,,,B3,,0.2263,0.024,-0.068,-0.17,0.028,0.019,90,,,,9.79,9.53,,8.486,8.375,8.295,,,,,,0.473978
81.856667,32.087222,8358,LS   V +32   6,"(5.0, 27.0, 25.6)",9.5,V,05 27 25.6,+32 05 14,175.24,-1.61,Simbad,HD  35609,81.8567332806,32.0872643751,0.0,0.0,90.0,6,05 27 25.61599,+32 05 14.1518,A,2020yCat.1350....0G,Star,*|IR,,,,,A0,,0.9053,0.028,-1.228,-3.032,0.034,0.025,90,,,,9.53,9.5,,9.281,9.288,9.304,,,,,,0.253259
82.028333,33.785833,8377,LS   V +33  35,"(5.0, 28.0, 6.8)",9.1,V,05 28 06.8,+33 47 09,173.9,-0.54,Simbad,HD 243804,82.0282874934,33.7857846734,0.0,0.0,90.0,8,05 28 06.78900,+33 47 08.8248,A,2020yCat.1350....0G,Star,*|**|IR,,,,,OB-,,1.0867,0.0286,-0.006,-3.295,0.031,0.022,90,,,,9.14,9.16,,9.079,9.123,9.12,,,,,,0.220922
82.057917,30.051389,8384,LS   V +30   8,"(5.0, 28.0, 13.9)",9.8,V,05 28 13.9,+30 03 05,177.03,-2.59,Simbad,HD 243845,82.0581822025,30.0513310235,0.0,0.0,90.0,8,05 28 13.96373,+30 03 04.7917,A,2020yCat.1350....0G,Star,*|IR,,,,,OB-,,0.6388,0.0242,0.783,-1.675,0.025,0.018,90,,,,9.96,9.9,,9.451,9.454,9.45,,,,,,0.852341
82.10625,34.613889,8386,LS   V +34  35,"(5.0, 28.0, 25.5)",10.6,P,05 28 25.5,+34 36 50,173.25,-0.03,Simbad,LS   V +34   34,82.1062936491,34.6140237312,0.0,0.0,90.0,9,05 28 25.51048,+34 36 50.4854,A,2020yCat.1350....0G,Star,*|IR,,,,,B,,0.4688,0.021,0.033,-2.364,0.023,0.018,90,,,,10.56,10.24,,9.818,9.783,9.747,,,,,,0.501977
82.10625,34.613889,8385,LS   V +34  34,"(5.0, 28.0, 25.5)",10.6,P,05 28 25.5,+34 36 50,173.25,-0.03,Simbad,LS   V +34   34,82.1062936491,34.6140237312,0.0,0.0,90.0,9,05 28 25.51048,+34 36 50.4854,A,2020yCat.1350....0G,Star,*|IR,,,,,B,,0.4688,0.021,0.033,-2.364,0.023,0.018,90,,,,10.56,10.24,,9.818,9.783,9.747,,,,,,0.501977
82.164167,34.669167,8389,LS   V +34  36,"(5.0, 28.0, 39.4)",8.8,V,05 28 39.4,+34 40 09,173.23,0.04,Simbad,BD+34  1058,82.1641886094,34.6690906814,0.0,0.0,90.0,41,05 28 39.40527,+34 40 08.7265,A,2020yCat.1350....0G,Star,*|IR|UV,,,,,O8nn,,0.4593,0.0307,0.824,-3.935,0.037,0.027,90,,,,8.99,8.84,,8.107,8.068,8.019,,,,,,0.282098
82.177083,35.013889,8390,LS   V +34  37,"(5.0, 28.0, 42.5)",9.2,V,05 28 42.5,+35 00 50,172.95,0.24,Simbad,BD+34  1059,82.1772913315,35.0137222405,0.0,0.0,90.0,22,05 28 42.54992,+35 00 49.4001,A,2020yCat.1350....0G,Star,*|IR|UV,,,,,B0IV-V,,0.4918,0.0302,0.383,-1.044,0.038,0.025,90,,,,9.37,9.26,,8.846,8.814,8.804,,,,,,0.8589
82.199167,30.025833,8393,LS   V +29   5,"(5.0, 28.0, 47.8)",10.7,V,05 28 47.8,+30 01 33,177.12,-2.5,Simbad,HD 243940,82.1992868658,30.02600363,0.0,0.0,90.0,8,05 28 47.82885,+30 01 33.6131,A,2020yCat.1350....0G,Star,*|IR|UV,,,,,B5,,0.6783,0.018,0.998,-1.545,0.022,0.014,90,,,,10.78,10.37,,10.379,10.371,10.339,,,,,,0.718963
82.437083,33.344722,8403,LS   V +33  37,"(5.0, 29.0, 44.9)",7.2,V,05 29 44.9,+33 20 41,174.46,-0.5,Simbad,HD  35953,82.437349474,33.3447672926,0.0,0.0,90.0,11,05 29 44.96387,+33 20 41.1623,A,2020yCat.1350....0G,Star,*|IR,,,,,F0,,0.8323,0.0267,2.236,-2.773,0.031,0.023,90,,,,7.73,7.23,,6.005,5.774,5.691,,,,,,0.817804
82.49,35.954722,8405,LS   V +35  20,"(5.0, 29.0, 57.6)",8.9,V,05 29 57.6,+35 57 17,172.31,0.97,Simbad,HD  35952,82.4900222571,35.9547513242,0.0,0.0,90.0,17,05 29 57.60534,+35 57 17.1048,A,2020yCat.1350....0G,Star,*|IR,,,,,B5II-III,,0.5487,0.0297,1.291,-2.401,0.03,0.024,90,,,,9.07,8.84,,8.094,8.036,7.99,,,,,,0.1239
82.49625,35.2025,8406,LS   V +35  21,"(5.0, 29.0, 59.1)",9.6,V,05 29 59.1,+35 12 09,172.94,0.56,Simbad,BD+35  1141,82.4963511795,35.2026752202,0.0,0.0,90.0,16,05 29 59.12428,+35 12 09.6308,A,2020yCat.1350....0G,Star,*|IR|UV,,,,,B0.5:V:n,,0.536,0.0243,0.061,-2.113,0.026,0.019,90,,,,9.71,9.64,,9.346,9.37,9.382,,,,,,0.697484
82.507917,33.401667,8408,LS   V +33  38,"(5.0, 30.0, 1.9)",10.5,P,05 30 01.9,+33 24 06,174.44,-0.42,Simbad,V* V610 Aur,82.507825,33.4016916667,0.013,0.011,90.0,10,"05 30 01.878  ","+33 24 06.09  ",B,2012yCat.1322....0Z,EB*,*|EB*|V*,,,,,,,,,-1.6,-3.8,0.8,0.7,90,,,,10.72,10.48,10.54,,,,,10.64,10.5,10.51,,0.290406
82.565,37.101667,8409,LS   V +37  12,"(5.0, 30.0, 15.6)",9.1,V,05 30 15.6,+37 06 06,171.38,1.65,Simbad,HD  35982,82.5648192742,37.1014821776,0.0,0.0,90.0,7,05 30 15.55663,+37 06 05.3358,A,2020yCat.1350....0G,Star,*|IR,,,,,B8,,0.4842,0.2003,-0.657,-2.987,0.211,0.171,90,,,,9.35,9.14,,8.515,8.489,8.495,,,,,,0.843783
82.580833,21.591667,8411,LS   V +21   7,"(5.0, 30.0, 19.4)",10.5,P,05 30 19.4,+21 35 30,184.39,-6.84,Simbad,HD 244253,82.5809235893,21.5916854833,0.0,0.0,90.0,7,05 30 19.42166,+21 35 30.0677,A,2020yCat.1350....0G,Star,*|IR,,,,,F0,,0.3695,0.0276,1.128,-1.784,0.04,0.027,90,,,,10.52,10.48,,10.232,10.276,10.256,,,,,,0.310452
82.806667,30.1775,8413,LS   V +30   9,"(5.0, 31.0, 13.6)",9.9,V,05 31 13.6,+30 10 39,177.28,-1.98,Simbad,HD 244328,82.8065752911,30.1775405551,0.0,0.0,90.0,8,05 31 13.57807,+30 10 39.1460,A,2020yCat.1350....0G,Star,*|IR,,,,,B9V,,0.438,0.1246,-0.42,-4.009,0.139,0.107,90,,,,10.23,9.84,,9.171,9.119,9.073,,,,,,0.320582
83.174583,26.788889,8424,LS   V +26   3,"(5.0, 32.0, 41.9)",9.5,V,05 32 41.9,+26 47 20,180.3,-3.56,Simbad,HD 244610,83.1746178413,26.7888193639,0.0,0.0,90.0,12,05 32 41.90828,+26 47 19.7497,A,2020yCat.1350....0G,Em*,*|**|Em*|IR,,,,,B3e,,0.6251,0.0167,2.137,-2.995,0.02,0.014,90,,,,9.79,9.54,,8.633,8.474,8.229,,,,,,0.274558
83.6525,27.5925,8435,LS   V +27   3,"(5.0, 34.0, 36.6)",9.9,V,05 34 36.6,+27 35 33,179.85,-2.77,Simbad,HD 244894,83.6526005974,27.5926655245,0.0,0.0,90.0,23,05 34 36.62414,+27 35 33.5959,A,2020yCat.1350....0G,Be*,*|Be*|Em*|IR,,,,,B1III-IVpe,,0.5058,0.0149,0.027,-1.733,0.019,0.013,90,,,,10.43,10.13,,8.947,8.752,8.55,,,,,,0.67683
83.80125,32.4825,8439,LS   V +32   9,"(5.0, 35.0, 12.3)",9.5,V,05 35 12.3,+32 28 57,175.81,-0.01,Simbad,HD 244953,83.8012521012,32.4824688976,0.0,0.0,90.0,7,05 35 12.30050,+32 28 56.8880,A,2020yCat.1350....0G,Star,*|IR|V*,,,,,B,,0.7027,0.0344,0.939,-2.884,0.036,0.027,90,,,,9.76,9.6,,9.181,9.14,9.063,,,,,,0.11215
83.94875,37.467778,8443,LS   V +37  14,"(5.0, 35.0, 47.7)",10.9,P,05 35 47.7,+37 28 04,171.67,2.78,Simbad,BD+37  1245,83.9488444012,37.4679693909,0.0,0.0,90.0,5,05 35 47.72266,+37 28 04.6898,A,2020yCat.1350....0G,Star,*|IR,,,,,OB-,,0.5927,0.0184,0.754,-2.996,0.018,0.014,90,,,,10.8,10.41,,9.884,9.803,9.787,,,,,,0.739924
84.095833,21.186667,8454,LS   V +21  10,"(5.0, 36.0, 23.0)",8.9,V,05 36 23.0,+21 11 12,185.49,-5.86,Simbad,HD 245310,84.0958963535,21.1865141093,0.0,0.0,90.0,49,05 36 23.01512,+21 11 11.4508,A,2020yCat.1350....0G,Be*,*|**|Be*|Em*|IR|UV,,,,,B2:III:nnpe,,0.5216,0.0197,0.282,-2.785,0.024,0.013,90,,,,9.17,8.96,,8.409,8.217,7.917,,,,,,0.59006
84.416667,37.118889,8460,LS   V +37  16,"(5.0, 37.0, 40.0)",10.4,P,05 37 40.0,+37 07 08,172.17,2.9,Simbad,BD+37  1258,84.4168399014,37.1187243206,0.0,0.0,90.0,5,05 37 40.04158,+37 07 07.4076,A,2020yCat.1350....0G,Star,*|IR,,,,,A2,,0.3981,0.0543,0.835,-1.576,0.056,0.043,90,,,,10.33,9.78,,7.723,7.269,7.085,,,,,,0.773181
84.420417,27.271111,8462,LS   V +27   5,"(5.0, 37.0, 40.9)",8.8,V,05 37 40.9,+27 16 16,180.49,-2.37,Simbad,V* ET Tau,84.4201995216,27.2712846359,0.0,0.0,90.0,26,05 37 40.84789,+27 16 16.6247,A,2020yCat.1350....0G,EB*,*|EB*|IR|UV|V*,,,,,B8,,0.655,0.018,0.866,-2.191,0.022,0.016,90,,,,9.09,8.79,,7.834,7.762,7.679,,,,,,0.935421
84.812083,38.549722,8469,LS   V +38  16,"(5.0, 39.0, 14.9)",8.5,V,05 39 14.9,+38 32 59,171.12,3.93,Simbad,HD  37290,84.8119525167,38.5496590033,0.0,0.0,90.0,12,05 39 14.86860,+38 32 58.7724,A,2020yCat.1350....0G,Star,*|IR|UV,,,,,B8,,0.8883,0.0258,-0.379,-2.588,0.026,0.02,90,,,,8.54,8.51,,8.364,8.412,8.414,,,,,,0.431732
84.9825,27.482222,8480,LS   V +27   7,"(5.0, 39.0, 55.8)",9.9,V,05 39 55.8,+27 28 56,180.58,-1.83,Simbad,HD 245950,84.9825095247,27.4822705716,0.0,0.0,90.0,10,05 39 55.80229,+27 28 56.1741,A,2020yCat.1350....0G,Em*,*|Em*|IR,,,,,B3e,,0.5606,0.0254,0.604,-3.011,0.029,0.015,90,,,,10.18,9.89,,8.96,8.886,8.829,,,,,,0.177484
85.19,31.881111,17605,HD 246070,"(5.0, 40.0, 45.6)",9.2,V,05 40 45.6,+31 52 52,176.94,0.66,Simbad,HD 246070,85.1898072018,31.8813291969,0.0,0.0,90.0,9,05 40 45.55373,+31 52 52.7851,A,2020yCat.1350....0G,Star,*|UV,,,,,,,0.852,0.0254,-0.116,-3.022,0.027,0.015,90,,,,9.46,9.28,,,,,,,,,,0.982028
85.2475,35.846111,8484,LS   V +35  25,"(5.0, 40.0, 59.4)",10.5,V,05 40 59.4,+35 50 46,173.6,2.79,Simbad,BD+35  1201,85.247667829,35.8462490181,0.0,0.0,90.0,42,05 40 59.44028,+35 50 46.4965,A,2020yCat.1350....0G,Star,*|IR,,,,,O9.5V,,0.5652,0.0226,-0.241,-2.34,0.028,0.015,90,,,,11.43,10.54,,8.381,8.12,7.954,,,,,,0.697658
85.403333,26.615556,8489,LS   V +26   6,"(5.0, 41.0, 36.8)",8.0,V,05 41 36.8,+26 36 56,181.51,-1.97,Simbad,HD  37696,85.4032857801,26.6155690583,0.0,0.0,90.0,10,05 41 36.78859,+26 36 56.0486,A,2020yCat.1350....0G,Star,*|IR|UV,,,,,B9,,1.292,0.0416,-1.016,-4.387,0.04,0.024,90,,,,7.97,7.96,,7.759,7.809,7.816,,,,,,0.159083
85.497083,29.522778,8493,LS   V +29   7,"(5.0, 41.0, 59.3)",8.9,V,05 41 59.3,+29 31 22,179.09,-0.37,Simbad,HD 246338,85.4973412923,29.522633227,0.0,0.0,90.0,17,05 41 59.36191,+29 31 21.4796,A,2020yCat.1350....0G,Be*,*|Be*|Em*|IR|UV|V*,,,,,B3e,,1.1904,0.0249,0.119,-2.767,0.023,0.014,90,,,,9.22,8.92,,8.049,7.949,7.853,,,,,,0.962449
85.665833,21.578889,8500,LS   V +21  12,"(5.0, 42.0, 39.8)",9.0,V,05 42 39.8,+21 34 44,185.93,-4.41,Simbad,HD  37901,85.6658920156,21.578690106,0.0,0.0,90.0,8,05 42 39.81408,+21 34 43.2844,A,2020yCat.1350....0G,Star,*|IR|V*,,,,,A0II/III,,1.0242,0.0303,-0.673,-3.4,0.032,0.021,90,,,,9.04,8.98,,8.575,8.584,8.693,,,,,,0.742775
85.776667,34.348611,8501,LS   V +34  63,"(5.0, 43.0, 6.4)",9.6,V,05 43 06.4,+34 20 55,175.11,2.37,Simbad,BD+34  1150,85.7765936206,34.348643515,0.0,0.0,90.0,22,05 43 06.38247,+34 20 55.1167,A,2020yCat.1350....0G,Em*,*|Em*|IR,,,,,B2V,,0.4942,0.0214,-0.432,-3.351,0.023,0.012,90,,,,9.67,9.53,,8.95,8.895,8.77,,,,,,0.247527
85.822083,33.432222,8503,LS   V +33  41,"(5.0, 43.0, 17.3)",10.1,P,05 43 17.3,+33 25 56,175.91,1.93,Simbad,HD 246579,85.8219157151,33.4324043637,0.0,0.0,90.0,11,05 43 17.25977,+33 25 56.6557,A,2020yCat.1350....0G,Em*,*|Em*|IR,,,,,B0e,,0.6341,0.0207,0.433,-3.053,0.022,0.012,90,,,,10.22,9.9,,9.414,9.416,9.374,,,,,,0.826796
85.8225,39.9725,8502,LS   V +39  29,"(5.0, 43.0, 17.4)",8.4,V,05 43 17.4,+39 58 21,170.32,5.34,Simbad,HD  37842,85.8227237498,39.9725553078,0.0,0.0,90.0,7,05 43 17.45370,+39 58 21.1991,A,2020yCat.1350....0G,Star,*|IR|UV,,,,,A0,,0.8717,0.0484,0.527,-2.715,0.036,0.027,90,,,,8.61,8.45,,7.95,7.95,7.871,,,,,,0.648613
85.9125,28.243889,8505,LS   V +28   9,"(5.0, 43.0, 39.0)",10.2,P,05 43 39.0,+28 14 38,180.36,-0.73,Simbad,HD 246708,85.9126807616,28.243907891,0.0,0.0,90.0,11,05 43 39.04338,+28 14 38.0684,A,2020yCat.1350....0G,Em*,*|Em*|IR,,,,,B8e,,0.6178,0.0217,0.794,-3.622,0.028,0.015,90,,,,10.35,10.48,10.12,9.443,9.201,8.907,,,,,,0.577285
86.1175,34.399722,8515,LS   V +34  64,"(5.0, 44.0, 28.2)",10.1,P,05 44 28.2,+34 23 59,175.21,2.64,Simbad,BD+34  1156,86.1175416976,34.3997092186,0.0,0.0,90.0,5,05 44 28.21001,+34 23 58.9532,A,2020yCat.1350....0G,Star,*|IR,,,,,B,,0.5797,0.0204,0.628,-4.724,0.021,0.013,90,,,,9.87,9.36,,7.928,7.745,7.627,,,,,,0.13213
86.189167,34.271389,8517,LS   V +34  65,"(5.0, 44.0, 45.4)",10.8,P,05 44 45.4,+34 16 17,175.35,2.62,Simbad,BD+34  1158,86.1893507897,34.2713733831,0.0,0.0,90.0,6,05 44 45.44419,+34 16 16.9442,A,2020yCat.1350....0G,Star,*|EB?|IR,,,,,OB-e,,0.4002,0.0203,-0.234,-1.531,0.023,0.013,90,,,,11.0,10.942,,9.963,9.913,9.874,,,,,,0.549651
86.271667,34.143056,8521,LS   V +34  66,"(5.0, 45.0, 5.2)",10.8,P,05 45 05.2,+34 08 35,175.49,2.62,Simbad,BD+34  1161,86.2718476953,34.1431867873,0.0,0.0,90.0,5,05 45 05.24345,+34 08 35.4724,A,2020yCat.1350....0G,Star,*|IR,,,,,OB-,,0.3173,0.0276,0.111,-2.288,0.032,0.018,90,,,,10.74,10.52,,9.696,9.61,9.545,,,,,,0.71522
86.30125,34.095833,8522,LS   V +34  67,"(5.0, 45.0, 12.3)",8.9,V,05 45 12.3,+34 05 45,175.55,2.61,Simbad,BD+34  1162,86.3011736063,34.0959949128,0.0,0.0,90.0,17,05 45 12.28167,+34 05 45.5817,A,2020yCat.1350....0G,Star,*|IR,,,,,B2V:nn,,0.8294,0.0288,0.066,-3.332,0.039,0.023,90,,,,9.04,8.95,,8.658,8.685,8.664,,,,,,0.625798
86.435417,26.560278,8529,LS   V +26   8,"(5.0, 45.0, 44.5)",9.6,V,05 45 44.5,+26 33 37,182.04,-1.21,Simbad,HD 247176,86.4354531785,26.5602630687,0.0,0.0,90.0,15,05 45 44.50876,+26 33 36.9470,A,2020yCat.1350....0G,Star,*|IR,,,,,B2V,,0.6041,0.0184,1.151,-3.604,0.023,0.014,90,,,,9.75,9.61,,9.127,9.08,9.079,,,,,,0.1283
86.436667,30.776667,8528,LS   V +30  18,"(5.0, 45.0, 44.8)",9.1,V,05 45 44.8,+30 46 36,178.44,0.98,Simbad,HD 247125,86.4366099297,30.7768775283,0.0,0.0,90.0,8,05 45 44.78638,+30 46 36.7591,A,2020yCat.1350....0G,Em*,*|Em*|IR,,,,,A5,,0.4414,0.0187,-0.079,-1.476,0.023,0.012,90,,,,9.62,9.21,,7.774,7.608,7.487,,,,,,0.778187
86.587917,32.260833,8531,LS   V +32  11,"(5.0, 46.0, 21.1)",8.4,P,05 46 21.1,+32 15 39,177.24,1.86,Simbad,LS   V +32   11,86.5878260121,32.2610925842,0.0,0.0,90.0,6,05 46 21.07824,+32 15 39.9333,A,2020yCat.1350....0G,EB*,*|IR,,,,,OB-,,0.5365,0.0377,1.533,-2.473,0.045,0.027,90,,,,10.56,10.34,,9.986,9.949,9.938,,,,,,0.97469
86.93625,28.181389,8536,LS   V +28  10,"(5.0, 47.0, 44.7)",9.8,P,05 47 44.7,+28 10 53,180.89,0.01,Simbad,BD+28   892,86.9362021943,28.181381996,0.0,0.0,90.0,4,05 47 44.68853,+28 10 52.9752,A,2020yCat.1350....0G,Star,*|IR,,,,,B,,0.7236,0.0311,-0.084,-3.846,0.033,0.02,90,,,,9.81,9.81,,,9.708,9.708,,,,,,0.15378
87.119583,25.113333,8540,LS   V +25   5,"(5.0, 48.0, 28.7)",9.7,V,05 48 28.7,+25 06 48,183.6,-1.44,Simbad,HD 247754,87.1193354376,25.1134835088,0.0,0.0,90.0,16,05 48 28.64051,+25 06 48.5406,A,2020yCat.1350....0G,Em*,*|Em*|IR,,,,,B1V:nn,,0.2734,0.0305,0.322,-1.837,0.034,0.021,90,,,,9.88,9.72,,9.162,9.134,9.119,,,,,,0.972005
87.34125,33.806389,8548,LS   V +33  43,"(5.0, 49.0, 21.9)",10.3,V,05 49 21.9,+33 48 23,176.24,3.2,Simbad,HD 247831,87.3412281751,33.8065255849,0.0,0.0,90.0,6,05 49 21.89476,+33 48 23.4921,A,2020yCat.1350....0G,Star,*|IR,,,,,OB-,,0.669,0.0386,0.775,-3.171,0.038,0.025,90,,,,10.57,10.33,,9.482,9.427,9.388,,,,,,0.496021
87.4075,30.157778,8551,LS   V +30  20,"(5.0, 49.0, 37.8)",9.7,V,05 49 37.8,+30 09 28,179.41,1.38,Simbad,HD 247912,87.4076257433,30.158030415,0.0,0.0,90.0,10,05 49 37.83018,+30 09 28.9095,A,2020yCat.1350....0G,Star,*|IR|UV,,,,,OB-,,0.5538,0.0221,-0.415,-1.074,0.025,0.016,90,,,,9.83,9.71,,9.163,9.137,9.098,,,,,,0.989405
88.4925,20.876389,8583,LS   V +20   4,"(5.0, 53.0, 58.2)",9.3,V,05 53 58.2,+20 52 35,187.89,-2.51,Simbad,HD 248894,88.4925438758,20.876302679,0.0,0.0,90.0,24,05 53 58.21053,+20 52 34.6896,A,2020yCat.1350....0G,Star,*|IR|UV,,,,,O8:V:nn,,0.3265,0.017,-1.215,-1.777,0.019,0.013,90,,,,9.5,9.29,,8.665,8.65,8.608,,,,,,0.34402
89.194167,21.733889,8604,LS   V +21  17,"(5.0, 56.0, 46.6)",8.9,V,05 56 46.6,+21 44 02,187.48,-1.52,Simbad,HD  39950,89.194072718,21.734054412,0.0,0.0,90.0,6,05 56 46.57745,+21 44 02.5959,A,2020yCat.1350....0G,Star,*|IR,,,,,F,,0.6848,0.0196,1.226,-2.585,0.023,0.016,90,,,,9.53,8.91,,7.272,7.05,6.917,,,,,,0.6738
89.31125,30.805,8607,LS   V +30  26,"(5.0, 57.0, 14.7)",10.7,P,05 57 14.7,+30 48 18,179.68,3.12,Simbad,HD 249417,89.311212692,30.8052716815,0.0,0.0,90.0,10,05 57 14.69105,+30 48 18.9781,A,2020yCat.1350....0G,Em*,*|Em*|IR,,,,,B8e,,0.626,0.0226,-0.126,-1.621,0.024,0.016,90,,,,10.58,10.52,,9.96,9.864,9.722,,,,,,0.984833
89.480833,21.182222,8615,LS   V +21  18,"(5.0, 57.0, 55.4)",10.6,V,05 57 55.4,+21 10 56,188.09,-1.56,Simbad,TYC 1324-453-1,89.4808857517,21.1823896597,0.0,0.0,90.0,3,05 57 55.41258,+21 10 56.6028,A,2020yCat.1350....0G,Star,*|IR,,,,,,,2.3656,0.0131,-5.228,-5.603,0.015,0.011,90,,,,12.2,11.65,,10.947,10.724,10.673,,,,,,0.629014
89.570833,29.011667,8620,LS   V +29  18,"(5.0, 58.0, 17.0)",10.9,P,05 58 17.0,+29 00 42,181.35,2.42,Simbad,LS   V +29   18,89.5709340358,29.0117909352,0.0,0.0,90.0,5,05 58 17.02417,+29 00 42.4474,A,2020yCat.1350....0G,Star,*|IR,,,,,OB-,,0.493,0.0227,0.166,-2.035,0.027,0.018,90,,,,10.92,10.68,,10.084,10.047,10.022,,,,,,0.547946
89.647083,30.207222,8623,LS   V +30  27,"(5.0, 58.0, 35.3)",9.0,V,05 58 35.3,+30 12 26,180.34,3.07,Simbad,HD 249695,89.6471705399,30.2072013503,0.0,0.0,90.0,26,05 58 35.32093,+30 12 25.9249,A,2020yCat.1350....0G,Be*,*|Be*|Em*|IR|UV,,,,,B1:V:nnpe,,0.7833,0.0274,0.956,-3.209,0.027,0.02,90,,,,9.24,9.16,,8.822,8.801,8.744,,,,,,0.282314
89.695,23.250556,8625,LS   V +23   9,"(5.0, 58.0, 46.8)",9.1,V,05 58 46.8,+23 15 02,186.4,-0.36,Simbad,HD 249788,89.6951062529,23.2507924768,0.0,0.0,90.0,11,05 58 46.82550,+23 15 02.8529,A,2020yCat.1350....0G,Star,*|IR|UV,,,,,B1V,,0.4247,0.0315,0.229,-2.158,0.034,0.023,90,,,,9.45,9.16,,8.057,8.005,7.928,,,,,,0.921007
89.935,27.221944,8634,LS   V +27  21,"(5.0, 59.0, 44.4)",10.3,P,05 59 44.4,+27 13 19,183.06,1.81,Simbad,LS   V +27   21,89.9350838722,27.2221458537,0.0,0.0,90.0,6,05 59 44.42013,+27 13 19.7251,A,2020yCat.1350....0G,Star,*|IR,,,,,OB-,,0.5314,0.0211,-0.2,-2.274,0.021,0.015,90,,,,10.17,10.04,,9.7,9.684,9.674,,,,,,0.77469
90.383333,25.526111,8656,LS   V +25  14,"(6.0, 1.0, 32.0)",10.4,V,06 01 32.0,+25 31 34,184.73,1.32,Simbad,BD+25  1077,90.3832685107,25.52631183,0.0,0.0,90.0,8,06 01 31.98444,+25 31 34.7226,A,2020yCat.1350....0G,Em*,*|Em*|IR,,,,,OBe,,0.3475,0.0386,-0.241,-1.619,0.04,0.029,90,,,,10.54,10.44,,9.105,8.886,8.685,,,,,,0.75273
91.374167,23.005,8697,LS   V +23  23,"(6.0, 5.0, 29.8)",8.8,V,06 05 29.8,+23 00 18,187.37,0.86,Simbad,HD 251311,91.3742424561,23.0047869508,0.0,0.0,90.0,17,06 05 29.81819,+23 00 17.2330,A,2020yCat.1350....0G,V*,*|IR|UV|V*,,,,,B1.5:IV:n,,0.5398,0.0234,0.345,-2.301,0.027,0.02,90,,,,9.05,8.79,,8.097,7.972,7.958,,,,,,0.806705
