source_id,designation,ra,dec,l,b,ecl_lon,ecl_lat,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ruwe,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_transits,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_sigma5d_max,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,bp_g,bp_rp,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_quasar,classprob_dsc_combmod_star,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,dec_pseudocolour_corr,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,duplicated_source,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,g_rp,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,has_rvs,has_xp_continuous,has_xp_sampled,in_andromeda_survey,in_galaxy_candidates,in_qso_candidates,ipd_frac_multi_peak,ipd_frac_odd_win,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,libname_gspphot,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,matched_transits,matched_transits_removed,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,new_matched_transits,non_single_star,nu_eff_used_in_astrometry,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,parallax_pseudocolour_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_blended_transits,phot_bp_n_contaminated_transits,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_obs,phot_variable_flag,pm,pmdec_pseudocolour_corr,pmra_pmdec_corr,pmra_pseudocolour_corr,pseudocolour,pseudocolour_error,ra_dec_corr,radial_velocity,radial_velocity_error,random_index,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ra_pseudocolour_corr,ref_epoch,rv_amplitude_robust,rv_atm_param_origin,rv_chisq_pvalue,rv_expected_sig_to_noise,rv_method_used,rv_nb_deblended_transits,rv_nb_transits,rv_renormalised_gof,rvs_spec_sig_to_noise,rv_template_fe_h,rv_template_logg,rv_template_teff,rv_time_duration,rv_visibility_periods_used,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,solution_id,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,vbroad,vbroad_error,vbroad_nb_transits,visibility_periods_used,source_id,ra,dec,l,b,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax_error,pmra_error,pmdec_error,ruwe,bp_g,bp_rp,pm,radial_velocity,radial_velocity_error,teff_gspphot,RAJ2000,DEJ2000,Simbad,main_id,main_type,other_types,radvel,radvel_err,sp_type,V,vtan,icrstogal,gal_cord,gal_X,gal_Y,gal_Z,abs_g
3402087064528877696,Gaia DR3 3402087064528877696,82.56271280272554,20.551542357394194,185.25943057880264,-7.41183468673773,83.03066307066611,-2.707990506012203,4.408129520797986,-6.845941796810193,-15.43482658982734,7.0360255,7.009076,7.039974,0.039276037,0.02748072,0.04818466,0.048669674,0.033671413,1.0647817,0.2394,0.2365,0.2425,2680.854,0.3022751,85.539734,1.5424324,32,2,284,286,286,31,0,0.06741662,0.2444,0.2415,0.2475,-0.026949406,-0.030898094,5.1488566E-13,1.03081247E-13,0.99989974,-0.3655464,-0.52667505,0.12682477,,242.886,239.7682,246.2899,0,0.1282,0.1266,0.1299,-0.0039486885,,,,0,0,1,1,0,1,1,0,0,0,1,0,0.09994654,4.9794254,A,4.0013,3.9831,4.0236,33,6,-1.0864,-1.4665,-0.7904,16,0,1.7679325,91.484085,0.41824022,-0.026288725,,2.1467748024859242E7,14747.578,1455.6796,3,0,32,1.1628505,2.8875963389404662E7,8003.646,3607.851,281,0,1.2110680375212587E7,7329.486,1652.3234,27,0,27,NOT_AVAILABLE,16.884928,,-0.009064252,,,,0.017318338,,,807315409,0.17413178,0.14691375,-0.016929915,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,13310.187,13205.525,13408.608,,,,16,3402087064528877696,82.56271280272554,20.551542357394194,185.25943057880264,-7.41183468673773,4.408129520797986,-6.845941796810193,-15.43482658982734,7.0360255,7.009076,7.039974,0.04818466,0.048669674,0.033671413,1.0647817,-0.026949406,-0.030898094,16.884928,,,13310.187,05 30 15.1,+20 33 06,Simbad,HD  36113,Star,*|IR|UV,17.1,1.5,B5,7.08,18.194430638290683,"(-0.2240110151983582, -0.0206209035763337, -0.02926420993590865)","(-0.2240110151983582, -0.02062090357633365, -0.029264209935908593)",-0.2240110151983582,-0.02062090357633365,-0.029264209935908593,0.257297232918134
3447420616137931648,Gaia DR3 3447420616137931648,81.85672683777725,32.08725090067427,175.2356341544478,-1.6063337269876994,83.0239317448596,8.844957717759145,0.9053411305413454,-1.2281861923575612,-3.0317537240435675,9.430714,9.4563055,9.338354,0.024643084,0.018968368,0.028041096,0.033954784,0.024864327,1.1344018,0.6244,0.6203,0.6291,1478.0972,0.1945392,42.5727,3.0349278,30,1,266,267,267,31,0,0.047609854,0.6421,0.638,0.6467,0.02559185,0.11795139,5.178754E-13,1.0367981E-13,0.99986875,-0.260389,-0.3683629,0.14919582,,1450.5004,1212.2153,1564.657,0,0.3368,0.3345,0.3394,0.09235954,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.015667036,2.8224084,A,3.6261,3.5701,3.7486,31,3,-0.2404,-0.3853,-0.0359,12,0,1.7323656,32.286224,0.15645355,0.2350762,,2253692.878762251,2542.2908,886.48114,0,0,30,1.166632,3181715.5985723305,1304.9606,2438.17,257,0,1458198.586053493,936.6562,1556.8131,0,0,30,NOT_AVAILABLE,3.2710812,,-0.034556363,,,,-0.0049228803,,,1544910275,0.033116568,0.21471927,-0.17837569,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,14818.672,14641.306,15015.091,,,,17,3447420616137931648,81.85672683777725,32.08725090067427,175.2356341544478,-1.6063337269876994,0.9053411305413454,-1.2281861923575612,-3.0317537240435675,9.430714,9.4563055,9.338354,0.028041096,0.033954784,0.024864327,1.1344018,0.02559185,0.11795139,3.2710812,,,14818.672,05 27 25.6,+32 05 14,Simbad,HD  35609,Star,*|IR,,,A0,9.5,17.162189167664724,"(-1.100306895558564, 0.09170624453870624, -0.030963068944236283)","(-1.100306895558564, 0.09170624453870559, -0.03096306894423633)",-1.100306895558564,0.09170624453870559,-0.03096306894423633,-0.7852247437712077
200783570694837504,Gaia DR3 200783570694837504,74.79532672553731,40.275933484927904,165.26499860132714,-1.413414249227771,77.89086353374687,17.47366486888486,0.7870147818993449,-0.13019541049140548,-4.978310105271849,9.433393,9.46682,9.326173,0.015749903,0.011121611,0.018580522,0.023010202,0.019024024,0.85039794,,,,1226.2584,0.12296528,20.351995,-4.3644776,47,4,413,417,417,31,0,0.032979243,,,,0.03342724,0.14064693,5.202128E-13,1.0414774E-13,0.9998074,-0.21717568,-0.51932853,-0.122418,,,,,1,,,,0.107219696,,,,1,0,0,1,0,1,1,0,0,0,0,0,0.015178329,165.73987,,,,,48,1,,,,21,0,1.7271004,42.35698,0.23242405,0.041701026,,2231972.253209047,2062.533,1082.1511,0,0,48,1.1678545,3173873.922341403,1091.793,2907.029,415,0,1474650.9318037594,1183.4946,1246.014,0,0,48,VARIABLE,4.9800124,,0.1652626,,,,0.10624019,,,1619862453,0.027337441,-0.09652655,-0.18873619,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,,,,,,,20,200783570694837504,74.79532672553731,40.275933484927904,165.26499860132714,-1.413414249227771,0.7870147818993449,-0.13019541049140548,-4.978310105271849,9.433393,9.46682,9.326173,0.018580522,0.023010202,0.019024024,0.85039794,0.03342724,0.14064693,4.9800124,,,,04 59 10.9,+40 16 33,Simbad,HD 277276,Star,*|IR,-8.085,0.5,B8,9.54,30.05668956166246,"(-1.2284626984736302, 0.32308338968328754, -0.03134150841364708)","(-1.2284626984736304, 0.3230833896832875, -0.03134150841364741)",-1.2284626984736304,0.3230833896832875,-0.03134150841364741,-1.0866925527089393
246431518206317056,Gaia DR3 246431518206317056,62.73744258890072,48.186205156858264,153.61430768840358,-2.4371590965206487,70.02493656142144,26.619957994307974,1.338302764178436,-1.2210698285945103,-3.567115804150507,9.375373,9.517261,9.0970745,0.017645983,0.011697594,0.023285527,0.021792054,0.01748586,1.2952764,1.2386,1.2349,1.2421,1987.6234,0.15679117,38.239853,8.4841385,53,11,454,465,465,31,1,0.03177615,1.3008,1.2972,1.3043,0.14188766,0.42018604,5.1315863E-13,1.027355E-13,0.9999637,0.069082886,0.2928102,0.20521683,,750.8915,737.6041,764.8154,1,0.6704,0.6684,0.6724,0.27829838,8.972382,0.0118636,3,0,0,1,1,0,1,1,0,0,0,0,0,0.042638592,162.5752,OB,3.9352,3.9246,3.9484,57,1,-0.5825,-0.7255,-0.3778,19,0,1.6568508,57.473587,0.023539152,0.03871942,,2130651.8466808847,1288.6028,1653.459,50,0,53,1.1802926,3348093.090607454,1002.7945,3338.763,461,0,1821077.7402409022,671.45844,2712.1228,50,0,52,NOT_AVAILABLE,3.7703218,,0.25908795,,,,0.2508883,-22.384636,10.177538,419244094,0.2950605,0.21682084,0.0047398834,,2016.0,93.25719,555,0.020033907,110.27398,1,6,12,1.9200287,,-2.5,4.5,7500.0,773.78156,9,,,,,,,,,1636148068921376768,16579.725,16524.422,16647.473,,,,20,246431518206317056,62.73744258890072,48.186205156858264,153.61430768840358,-2.4371590965206487,1.338302764178436,-1.2210698285945103,-3.567115804150507,9.375373,9.517261,9.0970745,0.023285527,0.021792054,0.01748586,1.2952764,0.14188766,0.42018604,3.7703218,-22.384636,10.177538,16579.725,04 10 57.0,+48 11 10,Simbad,BD+47   946,Star,*|IR,,,A0,9.41,13.381896270335744,"(-0.6687668013540256, 0.3317705949208505, -0.031774293313342084)","(-0.6687668013540253, 0.33177059492085076, -0.031774293313342056)",-0.6687668013540253,0.33177059492085076,-0.031774293313342056,0.008144874847872074
182722859557158272,Gaia DR3 182722859557158272,81.34099538476485,34.173950620027405,173.26292091035913,-0.7995021415496204,82.71127198633322,10.953497464568853,0.4355477998978161,-0.25356615705267416,-1.70604407594473,8.360647,8.484916,8.091249,0.02155413,0.016344417,0.024608864,0.02646651,0.02017394,0.96038693,,,,634.13934,0.12315372,13.067036,-0.8395073,28,5,243,248,248,31,1,0.037768073,,,,0.12426853,0.39366627,2.855949E-9,0.0065686316,5.6043347E-5,-0.27470618,-0.4712395,0.17529002,,,,,0,,,,0.26939774,,,,0,0,0,1,0,1,1,0,0,0,0,0,0.05439294,165.06529,,,,,28,1,,,,12,0,1.6686751,17.698818,0.25894794,0.02265961,,5513794.74166136,18659.668,295.49265,7,0,28,1.1862625,8524875.142900418,9573.226,890.4914,245,0,4598945.163702972,15113.221,304.29947,14,0,27,NOT_AVAILABLE,1.7247847,,-0.103745475,,,,-0.061593127,,,1332412095,0.13938433,0.20007843,-0.24500766,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,,,,,,,16,182722859557158272,81.34099538476485,34.173950620027405,173.26292091035913,-0.7995021415496204,0.4355477998978161,-0.25356615705267416,-1.70604407594473,8.360647,8.484916,8.091249,0.024608864,0.02646651,0.02017394,0.96038693,0.12426853,0.39366627,1.7247847,,,,05 25 21.8,+34 10 26,Simbad,HD  35314,Star,*|IR,-31.1,2.5,B8,8.46,18.81016843221458,"(-2.2798835296904176, 0.2693206674523103, -0.03203664883560198)","(-2.2798835296904176, 0.2693206674523107, -0.03203664883560205)",-2.2798835296904176,0.2693206674523107,-0.03203664883560205,-3.4441738784516502
3429219919126378112,Gaia DR3 3429219919126378112,86.5978547211928,25.543755270978803,182.98695511847978,-1.6181357267598162,86.92859717563329,2.1407395644949254,0.8215567338581993,0.15612340051213064,-4.21248800926011,8.79697,8.940847,8.474358,0.017164381,0.012958081,0.020838162,0.021699425,0.013349631,0.9862171,1.7326,1.707,1.7355,1083.0289,0.11892142,19.953789,-0.36248007,47,9,396,405,405,31,1,0.030363852,1.7907,1.7658,1.7937,0.14387703,0.4664898,2.3503636E-8,0.44215176,4.6122057E-4,-0.33069763,-0.6892683,-0.02595892,,1499.0507,1094.4226,1555.9004,0,0.9516,0.9351,0.9532,0.32261276,,,,0,0,1,1,0,1,1,0,0,1,0,0,0.041527476,10.573649,OB,4.1736,4.1425,4.1986,49,1,-0.7847,-0.8809,-0.5562,30,0,1.6561562,39.425587,0.39195862,0.13766211,,3623081.131727677,21501.598,168.50288,10,0,45,1.2017874,5703723.880192819,9816.371,581.042,401,0,3231581.7708569653,12713.498,254.1851,16,0,45,NOT_AVAILABLE,4.21538,,-0.1947289,,,,0.0010170698,,,1462959419,0.05904669,-0.100770354,-0.0052957563,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,36860.215,31339.002,37514.71,,,,19,3429219919126378112,86.5978547211928,25.543755270978803,182.98695511847978,-1.6181357267598162,0.8215567338581993,0.15612340051213064,-4.21248800926011,8.79697,8.940847,8.474358,0.020838162,0.021699425,0.013349631,0.9862171,0.14387703,0.4664898,4.21538,,,36860.215,05 46 23.5,+25 32 37,Simbad,HD 247331,Em*,*|Em*|IR|UV,-17.1,5.0,B,9.02,24.372091525598922,"(-1.2150630043231723, -0.06340135638949779, -0.03437138409367843)","(-1.2150630043231723, -0.0634013563894978, -0.034371384093678466)",-1.2150630043231723,-0.0634013563894978,-0.034371384093678466,-1.6298422016145633
256832481590779904,Gaia DR3 256832481590779904,66.45835739719939,46.23384738416594,156.78824143858745,-2.0649666711715677,72.36442343049359,24.22548973203534,1.0450875472684615,-1.1107983595629545,-3.0009691619074386,7.9945307,8.154105,7.682188,0.023783939,0.014334134,0.028216805,0.03162546,0.021260016,0.97627944,1.3614,1.3467,1.3732,981.10675,0.14919095,17.089863,-0.63056725,44,7,383,390,390,31,1,0.044320893,1.433,1.4182,1.4446,0.15957451,0.47191715,5.1517693E-13,3.477711E-9,0.99999785,-7.159775E-4,0.07717116,0.44121742,,782.0598,748.451,830.2311,0,0.74,0.7319,0.7466,0.31234264,,,,0,0,0,1,0,1,1,0,0,0,0,0,0.032329213,104.605705,A,3.5035,3.4443,3.5509,47,3,-0.5658,-0.583,-0.4283,16,0,1.6474732,37.03777,0.06191773,-0.1148798,,7477817.694485718,8292.907,901.71246,8,0,44,1.1873354,1.1943577121879416E7,5341.9043,2235.8276,388,0,6703213.831893017,6577.506,1019.1118,7,0,40,NOT_AVAILABLE,3.1999514,,-0.015793214,,,,0.1515504,,,1048784817,0.10113331,0.4969518,-0.07018209,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,17306.975,16965.105,17619.87,,,,20,256832481590779904,66.45835739719939,46.23384738416594,156.78824143858745,-2.0649666711715677,1.0450875472684615,-1.1107983595629545,-3.0009691619074386,7.9945307,8.154105,7.682188,0.028216805,0.03162546,0.021260016,0.97627944,0.15957451,0.47191715,3.1999514,,,17306.975,04 25 50.0,+46 14 02,Simbad,HD  27846,Be*,*|Be*|Em*|IR|UV,-12.0,4.5,B1.5V,8.09,14.544015224965639,"(-0.8788332163986587, 0.37688190721942894, -0.03447813123832749)","(-0.8788332163986589, 0.37688190721942894, -0.034478131238327596)",-0.8788332163986589,0.37688190721942894,-0.034478131238327596,-1.9097059353099617
3429349794640238720,Gaia DR3 3429349794640238720,86.43545889859162,26.560247049988654,182.04245012202168,-1.2144042302393265,86.8072082191147,3.160463430913211,0.6040614031295861,1.1511998059956214,-3.6042197563352487,9.53403,9.624103,9.3241415,0.017482238,0.013847314,0.018402584,0.023394732,0.013829676,1.0196848,,,,1216.6652,0.121400125,20.985962,0.56304646,44,7,382,389,389,31,1,0.033481166,,,,0.09007263,0.2999611,1.999141E-10,1.8434667E-4,3.9229885E-6,-0.19868162,-0.72016096,0.14370584,,,,,0,,,,0.20988846,,,,0,0,0,1,0,1,1,0,0,0,0,0,0.054193966,169.98724,,,,,46,1,,,,29,0,1.6866235,32.824814,0.22891589,0.094665796,,1930970.9533169267,645.435,2991.7358,0,0,44,1.178185,2892909.869892893,767.1445,3771.0105,384,0,1477411.8705596377,380.19138,3885.969,4,0,45,NOT_AVAILABLE,3.7836041,,-0.28765664,,,,-0.24734311,,,1629798211,0.067447536,0.15254767,-0.18848185,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,,,,,,,19,3429349794640238720,86.43545889859162,26.560247049988654,182.04245012202168,-1.2144042302393265,0.6040614031295861,1.1511998059956214,-3.6042197563352487,9.53403,9.624103,9.3241415,0.018402584,0.023394732,0.013829676,1.0196848,0.09007263,0.2999611,3.7836041,,,,05 45 44.5,+26 33 37,Simbad,HD 247176,Star,*|IR,,,B2V,9.61,29.752140421281425,"(-1.654037520583387, -0.058987256497019525, -0.0350854486258238)","(-1.6540375205833873, -0.05898725649702001, -0.03508544862582383)",-1.6540375205833873,-0.05898725649702001,-0.03508544862582383,-1.5605645644692903
182723203154523648,Gaia DR3 182723203154523648,81.37499561097529,34.18635040221287,173.26841931447714,-0.7692583549153953,82.74063777150891,10.964161837115979,0.3717213894591863,0.03123801227733325,-2.614936158233249,6.453512,6.8349705,5.8696527,0.028226513,0.020196503,0.028227728,0.0368603,0.0272551,1.0963516,,,,688.4401,0.1373579,21.634176,1.8351133,21,0,185,185,185,31,0,0.058581136,,,,0.38145828,0.9653177,5.107136E-13,8.851426E-11,0.999978,-0.22830121,-0.67946094,0.40302175,,,,,0,,,,0.58385944,5.612413,0.010340119,11,0,0,0,1,0,1,1,0,0,0,0,0,0.057701796,169.6551,,,,,21,6,,,,11,0,1.52714,13.168661,0.28459278,-0.1285456,,2.520163475197126E7,18618.215,1353.6011,0,0,21,1.2310734,4.937894296318853E7,12809.491,3854.8716,181,0,3.558746734319507E7,33329.996,1067.731,0,0,18,NOT_AVAILABLE,2.6151228,,-0.42671132,,,,-0.36242932,2.0989892,0.9541049,958699805,0.028949047,0.37065074,-0.49016786,,2016.0,8.43822,555,0.0,522.4199,1,0,11,22.003378,,-0.25,1.0,6500.0,886.0379,9,,,,,,,,,1636148068921376768,,,,6.244074,1.0852994,10,12,182723203154523648,81.37499561097529,34.18635040221287,173.26841931447714,-0.7692583549153953,0.3717213894591863,0.03123801227733325,-2.614936158233249,6.453512,6.8349705,5.8696527,0.028227728,0.0368603,0.0272551,1.0963516,0.38145828,0.9653177,2.6151228,2.0989892,0.9541049,,05 25 30.0,+34 11 10,Simbad,HD  35327,Star,*|IR,10.5,3.7,F2,6.683,33.41705274162742,"(-2.671400441754975, 0.31531028522513704, -0.036117608810624646)","(-2.671400441754975, 0.3153102852251377, -0.03611760881062468)",-2.671400441754975,0.3153102852251377,-0.03611760881062468,-5.695400240837902
203672129480876288,Gaia DR3 203672129480876288,71.87609013956624,42.31992549805766,162.2938728839945,-1.8199937051144177,75.85319026537213,19.7666374413498,0.8720282815910625,-0.3752793482503881,-2.5172491156886334,8.309887,8.34082,8.191516,0.026318515,0.01789513,0.02981676,0.03604862,0.029714402,0.9587964,0.8534,0.8457,0.8649,1384.0957,0.20434764,35.11815,-1.0932311,42,4,368,372,372,31,0,0.05421331,0.8727,0.8651,0.8841,0.03093338,0.14930439,5.203368E-13,1.0417258E-13,0.9998911,-0.03518341,-0.42330074,-0.04555989,,1038.3154,777.7885,1175.9332,1,0.4626,0.4584,0.4688,0.11837101,,,,1,0,1,1,0,1,1,0,0,0,0,0,0.03302088,155.78065,A,3.7121,3.6204,3.9297,44,2,0.4089,0.2585,0.5126,17,0,1.7282517,29.246244,-0.09237946,-0.06934023,,6296349.206060507,10901.434,577.57074,41,0,41,1.174268,8932893.12905715,5397.8794,1654.8894,382,0,4193261.354456944,4936.1206,849.50543,41,0,41,VARIABLE,2.5450692,,0.33241045,,,,0.17610443,,,1349848239,0.07230738,0.008211513,-0.28991407,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,18279.28,18040.416,18823.016,,,,19,203672129480876288,71.87609013956624,42.31992549805766,162.2938728839945,-1.8199937051144177,0.8720282815910625,-0.3752793482503881,-2.5172491156886334,8.309887,8.34082,8.191516,0.02981676,0.03604862,0.029714402,0.9587964,0.03093338,0.14930439,2.5450692,,,18279.28,04 47 30.3,+42 19 12,Simbad,HD  30209,PulsV*bCep,*|IR|UV,,,B9,8.39,13.86317283417893,"(-1.0918778880393494, 0.3485913442202554, -0.03642031069893814)","(-1.0918778880393496, 0.3485913442202554, -0.036420310698938155)",-1.0918778880393496,0.3485913442202554,-0.036420310698938155,-1.9874601490770587
203844920305000320,Gaia DR3 203844920305000320,69.16306522015904,41.07681510472325,161.89627896187787,-4.163126100122076,73.54329960598781,18.820588363304598,1.922551556183579,3.198651870225251,-6.376091513840263,7.917842,8.036534,7.662734,0.024799543,0.0148722585,0.028577141,0.031828023,0.027926361,1.0050642,3.0E-4,0.0,9.0E-4,1505.8339,0.17879322,28.568926,0.18302819,60,10,519,529,529,31,0,0.049929705,4.0E-4,0.0,0.001,0.1186924,0.37380028,5.184536E-13,7.90334E-10,0.9998268,0.08315903,-0.4107779,-0.12603495,,504.5276,492.6973,522.1665,1,2.0E-4,0.0,5.0E-4,0.25510788,7.5308094,0.005974131,25,0,0,0,1,1,1,1,0,0,0,0,0,0.028046537,135.46333,MARCS,2.8367,2.8062,2.856,61,0,-1.9507,-1.9877,-1.9052,18,0,1.6641092,67.27585,0.12248656,-0.032045975,,8333031.990549271,3040.4648,2740.71,57,0,57,1.1825395,1.2817697392897723E7,3344.541,3832.4233,519,0,6824400.734730844,2436.6301,2800.7537,56,0,56,NOT_AVAILABLE,7.1334367,,0.41311875,,,,0.4561122,10.860728,0.90618825,129298658,0.1446571,-0.029947354,-0.21571761,,2016.0,7.3983994,555,0.79265803,316.38742,1,0,25,2.9128854,367.16284,-0.5,4.0,9500.0,751.4041,15,,,,,,,,,1636148068921376768,6899.7725,6898.9126,6899.962,190.12027,10.948871,25,18,203844920305000320,69.16306522015904,41.07681510472325,161.89627896187787,-4.163126100122076,1.922551556183579,3.198651870225251,-6.376091513840263,7.917842,8.036534,7.662734,0.028577141,0.031828023,0.027926361,1.0050642,0.1186924,0.37380028,7.1334367,10.860728,0.90618825,6899.7725,04 36 39.1,+41 04 37,Simbad,HD  29096,Be*,*|**|Be*|IR|UV,-6.2,1.6,B8IV,7.96,17.624403423803397,"(-0.49308824866406464, 0.16120152739825971, -0.03776041226825247)","(-0.4930882486640647, 0.1612015273982597, -0.03776041226825248)",-0.4930882486640647,0.1612015273982597,-0.03776041226825248,-0.6627680254718875
3424024073849278592,Gaia DR3 3424024073849278592,89.19407858333122,21.734042921502358,187.47826973225798,-1.516444113166391,89.25105615243503,-1.7031427589526331,0.6848252922776604,1.2258870023238566,-2.585354754550639,8.667506,9.06756,8.069594,0.018569157,0.015020151,0.019625073,0.022929195,0.015507912,0.98636323,,,,513.0664,0.10503071,9.165638,-0.27848142,30,1,259,260,260,31,0,0.032548998,,,,0.40005398,0.9979658,5.100619E-13,6.873863E-11,0.9999908,-0.19473891,-0.59107494,0.056641564,,,,,0,,,,0.59791183,7.805589,0.0073864767,9,0,0,0,1,0,1,1,0,0,0,0,0,0.03214245,0.30449647,,,,,31,0,,,,15,0,1.5180708,34.895428,0.09300117,0.119206764,,3223983.0907031586,2609.8813,1235.2987,0,0,28,1.2317947,6426052.184278766,1326.9768,4842.626,256,0,4691593.7222433975,1285.2843,3650.238,0,0,26,NOT_AVAILABLE,2.8612685,,-0.10637075,,,,-0.06363425,23.105848,0.4599005,205189469,0.045674436,0.062418565,-0.28416157,,2016.0,3.015417,555,0.009257249,168.88556,1,1,10,1.5204074,,0.5,3.0,7250.0,930.416,8,,,,,,,,,1636148068921376768,,,,46.747276,1.1946572,9,16,3424024073849278592,89.19407858333122,21.734042921502358,187.47826973225798,-1.516444113166391,0.6848252922776604,1.2258870023238566,-2.585354754550639,8.667506,9.06756,8.069594,0.019625073,0.022929195,0.015507912,0.98636323,0.40005398,0.9979658,2.8612685,23.105848,0.4599005,,05 56 46.6,+21 44 02,Simbad,HD  39950,Star,*|IR,,,F,8.91,19.845974768958847,"(-1.4472991215223718, -0.18998214855573092, -0.03864321760963879)","(-1.4472991215223723, -0.18998214855573037, -0.038643217609638764)",-1.4472991215223723,-0.18998214855573037,-0.038643217609638764,-2.154595042371648
198874681070146560,Gaia DR3 198874681070146560,75.4533946034322,38.33469273096381,167.10928226897443,-2.206945429019563,78.20322588622571,15.489245655073814,0.9918226850815867,-0.12041992407143898,-2.5823121005750074,9.024565,9.178261,8.724354,0.016307758,0.010006348,0.019990884,0.02556818,0.01761334,0.9917582,1.3463,1.3436,1.3494,1048.6708,0.11491017,18.649765,-0.21050526,47,7,407,414,414,31,0,0.035370693,1.4155,1.4128,1.4185,0.15369606,0.453907,5.140688E-13,1.02917715E-13,0.99996334,-0.09363626,-0.4560195,0.06204892,,1091.6772,1063.9653,1198.0824,0,0.7304,0.7289,0.7322,0.30021095,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.015017874,177.31903,OB,3.6321,3.568,3.6487,48,0,0.1087,0.0572,0.1566,19,0,1.6494993,49.613747,0.32344052,-0.06978538,,2911471.3500300236,1353.8444,2150.5215,0,0,44,1.1844981,4625095.163575086,1363.9105,3391.0547,406,0,2566945.217240837,860.5902,2982.773,0,0,46,NOT_AVAILABLE,2.5851183,,-0.0034044967,,,,0.055376533,,,1604081095,0.104263686,0.07274786,-0.05113117,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,17146.902,17041.91,17230.168,,,,20,198874681070146560,75.4533946034322,38.33469273096381,167.10928226897443,-2.206945429019563,0.9918226850815867,-0.12041992407143898,-2.5823121005750074,9.024565,9.178261,8.724354,0.019990884,0.02556818,0.01761334,0.9917582,0.15369606,0.453907,2.5851183,,,17146.902,05 01 48.8,+38 20 05,Simbad,HD  31992,EB*,*|EB*|IR|UV,-15.0,11.1,B5,9.1,12.380551564376042,"(-0.982105283073591, 0.22476469005119182, -0.038826436054594515)","(-0.982105283073591, 0.22476469005119185, -0.03882643605459452)",-0.982105283073591,0.22476469005119185,-0.03882643605459452,-0.9932648134919067
